  26324	    19609	        0	7a40	Chkpt 1
  26324	    19609	        0	7a40	Checkpt 0
  26324	    19609	        0	7a40	Chkpt 1
  26324	    19609	        0	7a40	Checkpt 0
  26324	    19609	        0	7a40	Chkpt 1
  26324	    19625	       16	7a40	Checkpt 0
  26324	    19625	        0	7a40	Chkpt 1
  26324	    19625	        0	7a40	Checkpt 0
  26324	    19625	        0	7a40	Chkpt 1
  26324	    19641	       16	7a40	Checkpt 0
  26324	    19641	        0	7a40	Chkpt 1
  26324	    19641	        0	7a40	Checkpt 0
  26324	    19641	        0	7a40	Chkpt 1
  26324	    19656	       15	7a40	Checkpt 0
  26324	    19656	        0	7a40	Chkpt 1
  26324	    19656	        0	7a40	Checkpt 0
  26324	    19656	        0	7a40	Chkpt 1
  26324	    19672	       16	7a40	Checkpt 0
  26324	    19672	        0	7a40	Chkpt 1
  26324	    19672	        0	7a40	Checkpt 0
  26324	    19672	        0	7a40	Chkpt 1
  26324	    19688	       16	7a40	Checkpt 0
  26324	    19688	        0	7a40	Chkpt 1
  26324	    19688	        0	7a40	Checkpt 0
  26324	    19688	        0	7a40	Chkpt 1
  26324	    19703	       15	7a40	Checkpt 0
  26324	    19703	        0	7a40	Chkpt 1
  26324	    19703	        0	7a40	Checkpt 0
  26324	    19703	        0	7a40	Chkpt 1
  26324	    19719	       16	7a40	Checkpt 0
  26324	    19719	        0	7a40	Chkpt 1
  26324	    19719	        0	7a40	Checkpt 0
  26324	    19719	        0	7a40	Chkpt 1
  26324	    19734	       15	7a40	Checkpt 0
  26324	    19734	        0	7a40	Chkpt 1
  26324	    19734	        0	7a40	Checkpt 0
  26324	    19734	        0	7a40	Chkpt 1
  26324	    19750	       16	7a40	Checkpt 0
  26324	    19750	        0	7a40	Chkpt 1
  26324	    19750	        0	7a40	Checkpt 0
  26324	    19750	        0	7a40	Chkpt 1
  26324	    19766	       16	7a40	Checkpt 0
  26324	    19766	        0	7a40	Chkpt 1
  26324	    19781	       15	7a40	Checkpt 0
  26324	    19781	        0	7a40	Chkpt 1
  26324	    19781	        0	7a40	Checkpt 0
  26324	    19781	        0	7a40	Chkpt 1
  26324	    19797	       16	7a40	Checkpt 0
  26324	    19797	        0	7a40	Chkpt 1
  26324	    19797	        0	7a40	Checkpt 0
  26324	    19797	        0	7a40	Chkpt 1
  26324	    19828	       31	7a40	Checkpt 0
  26324	    19828	        0	7a40	Chkpt 1
  26324	    19859	       31	7a40	Checkpt 0
  26324	    19859	        0	7a40	Chkpt 1
  26324	    19875	       16	7a40	Checkpt 0
  26324	    19875	        0	7a40	Chkpt 1
  26324	    19891	       16	7a40	Checkpt 0
  26324	    19891	        0	7a40	Chkpt 1
  26324	    19891	        0	7a40	Checkpt 0
  26324	    19891	        0	7a40	Chkpt 1
  26324	    19906	       15	7a40	Checkpt 0
  26324	    19906	        0	7a40	Chkpt 1
  26324	    19906	        0	7a40	Checkpt 0
  26324	    19906	        0	7a40	Chkpt 1
  26324	    19922	       16	7a40	Checkpt 0
  26324	    19922	        0	7a40	Chkpt 1
  26324	    19938	       16	7a40	Checkpt 0
  26324	    19938	        0	7a40	Chkpt 1
  26324	    19938	        0	7a40	Checkpt 0
  26324	    19938	        0	7a40	Chkpt 1
  26324	    19953	       15	7a40	Checkpt 0
  26324	    19953	        0	7a40	Chkpt 1
  26324	    19984	       31	7a40	Checkpt 0
  26324	    19984	        0	7a40	Chkpt 1
  26324	    20000	       16	7a40	Checkpt 0
  26324	    20000	        0	7a40	Chkpt 1
  26324	    20016	       16	7a40	Checkpt 0
